reviewerID,asin,overall,verified,reviewTime,reviewText,summary
A2PBD46QKKSBXQ,B00005AXI6,2.0,False,"09 14, 2011","I purchased this particular Park Zone product for my daughter who lives in an apartment and has her own garage.  It works beautifully.  Unfortunately, she is having to replace the batteries every 3-4 months which I feel is not cost-efficient.  I now wish I had bought the higher model that can be plugged into an outlet.  Was it not for the battery issue, I would have given it at least 4 stars.",Great gadget but battery guzzler
A3VLRYSM1YI0OV,B00005AXI6,5.0,False,"09 14, 2008","I HAVE PURCHASED 7 OF THE PARK ZONE PZ1100 PARKING DEVICES. I ORIGANALLY GOT ONE FOR MYSELF AND SON, IT WORKED SO WELL I HAVE NOW PURCHASED THE 7 UNITS . THESE ARE REALLY GREAT . THEY WORK AND HELP A GREAT DEAL IN PARKING A CAR IN A GARAGE. THEY TAKE THE GUESS WORK OUT. I RECOMMEND YOU TRY THEM.",GARAGE PARKING DEVISE
AS38UAPIN0ZZL,B00005AXI6,1.0,True,"07 13, 2007",I have one of the older models which works beautifully.  This particular one does not work well at all.  Wish I had one of the older models.,park zone pz1100
A3OT3SVZAX4VOD,B00005AXI6,1.0,True,"06 12, 2007",After owning it for less than 6 months we'd changed batteries twice in it... we gave up on it and just visually align our parking because we're sick of changing the batteries.  It's claim of 1 year battery life is no where close to accurate.,Terrible battery life
A33PEYUL50FNRO,B00005AXI6,5.0,False,"04 4, 2006",i been looking for something like this for my garage .i t will be so like when i get it .,can't wait to get it
A3GJ13PNSMUBUH,B00005AXI6,5.0,False,"03 9, 2006",We bought two of these gadgets at a garage sale for $5/ea. and couldn't believe how wonderfully they worked.  They are precision devices and allow us to park our extended mini-van in the garage perfectly every time w/o having to get outside to make sure the garage can shut.  The battery problem that a couple people are talking about is probably because of improper placement or clutter in the garage.  We noticed that the device was staying on all the time because we were refinishing a piece of furniture in the garage that was just close enough to the sensor's range that it was activating it (it always thought a car was being parked) and it never shut off.  Once the sensor was repositioned and clutter removed battery life was extended to manufacturer estimates.,Awesome product
A41M1F03NMLES,B00005AXI6,3.0,False,"10 16, 2005","It works very nicely to help with accurate parking.  I am not upset at how it actually works, but the battery usage is unreal.  The book states that batteries should last up to a year, but I have to change them every 6-8 weeks.  It is getting expensive.  I wish I could plug it in.",Battery hog
A3J9IUT4RU64PH,B00005AXI6,5.0,False,"07 27, 2005","Purchased this for my elderly parents who just purchased a new Buick. With a new car in the garage, it didn't make sense to have primitive string and ball hanging from the rafters.  I was able to set it up in under 5 minutes, using an electrical outlet nearby. Batteries are great if the installation is away from an available outlet.  It worked the first time with no adjustments necessary and the price is very reasonable.",Easy Setup
AIUGQ4PNB8T6P,B00005AXI6,5.0,True,"06 16, 2003","What can I say other than 'it works great.' Very easy to install and setup. Simply park you car where you want it and press a button -- the park-zone will remember this location and signal you to stop whenever you pull in to that spot again.  Took about 4 minutes to hang and setup.  Batteries last a long time -- and in a very hot garage, too. I love it.",Much better than a hanging string.
AVMS7YDHJAHT6,B00005AXI6,5.0,False,"03 25, 2003","Purchased for my husband for Christmas. I knew he wanted, but I was skeptical (just another toy). I was wrong, sure am glad I got him two!",TOTALLY COOL!
A1G8VMX11JO9XA,B00005AXI6,1.0,False,"01 4, 2003",In two months the product has used 3 sets of batteries. bought at end of nov. now jan.,high battery usage
A2WS0KH8G3CIGU,B00005AXI6,5.0,True,"01 13, 2002","My son bought me this more-or-less as a joke, because I had a tennis ball (me) and a small doll (wife) for parking.  I put it up and I LOVE IT.  I am buying two more (wife and SON).  I have had no problems with batteries to date and resetting is easy if you need to do it.  If you have a tight fit... try this one.","A ""toy"" that really works!"
A1GAHGGZVY0NTY,B00005AXI6,5.0,False,"01 11, 2002","This little device does exactly what it is supposed to. Battery life so far is excellent. Very easy installation and set up. If you have a need for this type of device, this is the one to get.",Nice little gadget
AK2PSKPOZ3YY7,B00005AXI6,5.0,False,"12 18, 2001","Easy to install, simple to operate.  Love the feature of either running off batteries or AC.  More expensive than a tennis ball and string, but much cooler!!!",Does the Job
A231WM2Z2JL0U3,B00005AXI4,4.0,True,"11 23, 2002","harder to use than a traditional tire gauge. I've had trouble making tight seals with its built in rubber nozzle gasket, and overall therefore readings have varied. I'd just as soon buy a regular gauge next time, though this one does indeed *look* slick.","Slick looking, but.."
A1P8NH9I8K8J5L,B00005AXI4,5.0,False,"10 6, 2002","I bought this for a Christmas present but just had to try it when it arrived.  It is very light-weight, easy to use and looks great.  Even the case it comes in is high quality.  I am now haveing second thoughts about giving it as a present.  I want to keep it for myself!",Excellent Product
A2V8Q6IQ602H4O,B00005AXI4,4.0,False,"07 28, 2002","Received this as a gift a few years ago to replace the plethora of traditional ""stick"" type pressure gauges floating around the glove box, garage, etc. This Accutire gauge offers a faster tire pressure read due to two things. First is obtaining a good ""seal"" between the gauge and the valve stem. The Accutire obtains a good seal far more quickly. The quality of the Accutire's head is far superior to the head of the stick-type gauges (... the manufacturer can spend a little more for a better head). Also the size of the Accutire allows you to hold it more firmly and position it more securely on the valve stem. Second is reading what the gauge tells you. With the old stick-type gauge, you have to ponder, ""Is that 33 psi or 32? Wait, how many tick marks are covered up inside the stick? Oh, It's actually 35 or 34 psi. Well I guess it's 34."" Clearly, not a problem with the Accutire; the digital display tells you immediately. The case that the Accutire comes in is pretty nice. Mine is a silver-metallic plastic with a solid feel (your mileage may vary). With the case, the Accutire is very easy to find in your glove compartment (vs. fishing for those old stick-type gauges). The real testament is that with multiple cars and just a single Accutire gauge, while each car still has a stick-type gauge in the glove box, I will go to the car with the Accupressure to use it on the other cars.",No problems after 2 years of use
A18HXCVW3FNDY3,B00005AXI4,4.0,False,"12 27, 2001","I got this for my Dad last Father's Day and he fell in love with it. This is the same man who for all his life relied on a pinch and a kick to test his tire pressure. He found it easy to use, very accurate and likes the long-lasting battery feature.",Gadget-phobes Will Be Won Over
A3AGIOKDN01U4U,B00005AXI4,4.0,False,"12 26, 2001",This thing is pretty cool.  I have not had any problems with it so far.  The display is east to read which is nice.  Seems to work better and a lot more accurate then those old sliding types.  I found it easy to use and fairly simple.  This is a great little gift or something good to have in your car or laying around the house.  It was cool Big Truck,Should I C: just get crazy and wild
AQCHVXD1R9WYI,B00005AXI4,4.0,False,"11 10, 2001","This is a good, easy to use digital tire gauge.  I think a better value is the Accutire MS4020-GB, which does just as good of a job for the non-commercial driver at a better value. This is a good quality product, and I would recommend it for someone who needs to measure tire-pressure that is no higher than 99psi.  If you need to measure tire pressure between 99 and 150 psi, look to the MS4020-GB.",Good Gauge
A37679KMILW0I5,B00005AXI4,4.0,True,"10 14, 2014",hard to set in place but does ok,Four Stars
A3NXWGRCOJFB98,B00005AXI4,3.0,True,"10 9, 2014",Died after a year,Three Stars
AWJOAV7WGHZ2H,B00005AXI4,5.0,False,"08 9, 2014",EXCELENTE,Five Stars
A3K4L3VV6SA7VM,B00005AXI4,5.0,True,"08 7, 2014",Very accurate. Use all the time.,Five Stars
A3GJ1IQKNRFVXO,B00005AXI4,1.0,False,"06 21, 2014",I bought this three years ago and seldom used it as it was hard to hold on the tire stem. Today I got it out of my van center storage area and it just would not light up. I thought the two button back light batteries were dead so I got them out and tested them. they are fully charged. Instead of sending the unit back right away I decided to look online to see if others were happy with it. After looking at this site I will take the two good batteries out and throw the thing away.,Poor choice to buy!
A2QNQXTENT30C8,B00005AXI4,5.0,True,"12 6, 2013",I've had this for over ten years with the original batteries. It stays in the glove box in the heat or in the cold.,Accutire MS 400 Digital Tire Gauge
AYDV3MWBXMKZO,B00005AXI4,5.0,True,"11 29, 2013",how about few words like they don't fit size not good thats all i can say if you cant put it on your feet how good can it be worked great,works great how about few words like they don't fit size not good thats all i can say if you cant put it on your feet how good ca
A3D7WE62FTMXEG,B00005AXI4,5.0,True,"07 6, 2012","Believe me, this product work. Whether it is a -20 degree coldness or 110 degree heat. It works. I haven't changed the battery yet and this is just stored in my glove compartment .  This is a must buy.",I have been using this for 4 years
A32O1ONQC4GHJA,B00005AXI4,4.0,False,"10 20, 2011",Does anyone know what the battery numbers are for the replaceable batteries. Mine are dead and I have lost the manual. Thanks,What Battery to use for the replacable ones?
AKINJGN9GL8F0,B00005AXI4,1.0,False,"09 21, 2011","I purchased this as i wanted an accurate tire pressure gauge. The gauge itself is well designed and is great. The problem is that it will not seal to the tire. You ALWAYS loose air when trying to use it. Did these guys not even try this thing before they started sticking customers with it??? Save your money or look at the dump, you may just come across mine. That's where it's headed.","Accutire MS 4000 Don't buy it, just throw your money in the trash, it will save you a step."
APMW6CZADHEWT,B00005AXI4,2.0,True,"05 3, 2011","This gauge seemed to be accurate and well built.  Worked very well for about a year.  Then the seal that mates with the valve stem became loose and distorted.  After that, the gauge went in the trash.","Seems nice, but not so great"
AZPJN9FWP2UZD,B00005AXI4,3.0,True,"03 4, 2010","Item works well from a calibration point-of-view. The design, however, is difficult to obtain accurate measurement (without air escaping).",Digital Tire Gauge
A36KCGECD8D6PI,B00005AXI4,5.0,True,"12 5, 2009",Outstanding  product easy to use and NO leakage as other reviewers indicated!! Shipping a bit high.,best tire gauge I have used!
